,line_id,name,mode,stops
669,u3,U3,bus,"['490000246N', '490013969B', '490005845R', '490014095T', '490012425S', '490011381E', '490013968W', '490004528S', '490005286S1', '490012757S', '490010994E', '490010995E', '490008225E', '490005477E', '490014098W', '490003348W', '490010663W', '490006729S', '490015005B', '490001325F', '490006815H', '490013111S', '490013392S', '490009920S', '490011675S', '490014790E', '490011740E2', '490011738N', '490008996E1', '490007822S', '490007820W', '490004744S', '490003680S', '490007897E', '490005530E', '490010245E', '490012177E', '490008016S', '4900801618', '490010245N', '490008014W', '490005530W', '490007897W', '490003680N', '490004744N', '490007820E', '490007822N', '490008996W1', '490011738S', '490011740W2', '490014790W2', '490011675N', '490015484W', '490013392N', '490013111N', '490006815G', '490001325E', '490015005A', '490015006E', '490009868E', '490003348E', '490014100E', '490010998N', '490008225HA', '490015584W1', '490012757N', '490005286N1', '490004528N1', '490005398N', '490013968E', '490009602N', '490012537W', '490005325U', '490005845P', '490015585E']"
670,u4,U4,bus,"['490000246N', '490013969B', '490005845R', '490014095T', '490012425S', '490011381E', '490013396E', '490008525BG', '490004527BH', '490010995S', '490008225E', '490005477E', '490009845E', '490007815N', '490009070S', '490010010S', '490009818E', '490005623S', '490014841E', '490011210E', '490009151E', '490013119S', '490004175S', '490011221E', '490004177E', '490000828Y', '490001144M', '490006702S1', '490011489S1', '490005989W', '490005989N', '490004200W', '490005458S', '490006469S', '490007810W', '490011013W', '490011015N', '490020096W', '490020097E', '490020097E', '490013465E', '490007206S', '490011015S', '490011012E', '490011013E', '490011709N', '490014153N', '490004200E', '490011489S2', '490005989E', '490011489N', '490020310N', '490006702N', '490001144N', '490007942K', '490000828Z', '490011221W', '490004175N', '490013119W', '490009151W', '490011210W', '490014841W', '490007328N', '490010010N', '490007815N1', '490007815S', '490009845W', '490008225HA', '490008824N', '490004527BJ', '490013396N', '490009602N', '490012537W', '490005325U', '490005845P', '490015585E']"
671,u5,U5,bus,"['490005185N', '490000246N', '490013969B', '490010686Q', '490008257S', '490014592S', '490005688S', '490006802S', '490012611E', '490005397E', '490005286S1', '490012757S', '490010994E', '490010995E', '490008225E', '490005477E', '490005478S', '490003823S', '490010843S', '490003348W', '490010663W', '490006729S', '490015005B', '490001325F', '490006815H', '490004259J', '490005291S', '490008811E', '490010401E', '490010114S', '490012829E', '490008499E', '490012827E', '490011730S', '490012825E', '490013560E1', '490013095S', '490010381E', '490006702N', '490001144N', '490004127R', '490005356T', '490001144M', '490010381W', '490004126N', '490013095N', '490013560E2', '490012825W', '490009339N', '490008499W', '490018251N', '490012829W', '490010114N', '490010401W', '490008811Z', '490005291K', '490006815G', '490001325E', '490015005A', '490015006E', '490009868E', '490003348E', '490012828E', '490010843N', '490003823N', '490005478N', '490010998N', '490008225HA', '490015584W1', '490012757N', '490005286N1', '490005397W', '490012611W', '490006802N', '490005688N', '490014592N', '490005845P', '490015585E', '490005185V']"
672,u7,U7,bus,"['490000246O', '490013969B', '490005845R', '490014095T', '490012425S', '490011381E', '490013396E', '490008525BG', '490004527BH', '490010995S', '490008225E', '490005477E', '490009845E', '490007815N', '490009070S', '490010010S', '490007469E', '490010252E', '490018825N', '490018824N', '490018826W', '490018823E', '490011666N', '490005031S', '490004631D', '490014544E', '490003111S', '490003113S', '490008783S', '490006715S', '490007003S', '490003572D', '490008962E', '490005294J', '490003873L', '490009266W', '490009266W', '490004920O', '490003873M', '490005294K', '490015587E', '490013978C', '490003572N', '490006715N', '490008963W', '490003111N', '490014544N', '490008786N', '490005031N', '490011666W', '490018823W', '490018826E', '490018824S', '490018825S', '490010252S', '490007469W', '490010010N', '490007815N1', '490007815S', '490009845W', '490008225HA', '490008824N', '490004527BJ', '490013396N', '490009602N', '490012537W', '490005325U', '490005845P', '490015585E']"
673,u9,U9,bus,"['490000246L', '490013969A', '490003062N', '490005344N', '490014240N', '490011648N', '490013362N', '490011223N', '490012804N', '490009400N', '490006146N', '490007784N', '490007786W', '490006265W', '490007789S', '490010087E', '490006265E', '490007786E', '490007785N', '490015345E', '490015345E', '490007785S', '490007784S', '490006146S', '490009400S', '490012804S', '490011223S', '490003289S', '490011649S', '490014240S', '490005344S', '490003062S', '490015585E']"
674,w11,W11,bus,"['490005173N', '490009752E', '490008132S', '490011741S', '490014170S', '490011866N2', '490005802W1', '490004905W', '490009759W', '490010345W', '490007597W', '490009894E', '490008133W', '490004944W', '490013345W', '490000024B', '490009306S', '490014166R', '490001268P', '490012304U', '490011979N', '490011979E', '490014164N', '490014164C', '490011979M', '490012304W', '490001268Q', '490007974N', '490009306N', '490000024A', '490008740E', '490008133E', '490009894W', '490006887E', '490007597E', '490010345E', '490009759E', '490005802E', '490014170N', '490011866N2', '490011742N', '490008132N', '490009752W', '490011736W', '490005173N']"
675,w12,W12,bus,"['490011525W', '490004785XA', '490014168ZA', '490011979N', '490011979E', '490000249B', '490008270S', '490005267E', '490011245E', '490004453S', '490003107S', '490010589S', '490014569A', '490002116Z', '490014568S2', '490014567E', '490005363S', '490010959W', '490006646E', '490012642S', '490005357S', '490009139B', '490016503N', '490007490N', '490004711E', '490004088E', '490015125B', '490014206N', '490000207A', '490012215N', '490003827N', '490005358N', '490003798N', '490007162K', '490007164G', '490015122C', '490008091S', '490010601N', '490005002N', '490011430N', '490009730W', '490007310N', '490014200N', '490004375N', '490010612E', '490004374N', '490003728N1', '490012214N', '490003450N', '490009582E', '490009397N', '490004984N', '490004984N', '490011629S', '490003450M', '490003728N2', '490004374W', '490010612W', '490004375S', '490014200S', '490007310S', '490008985S', '490012285S', '490010601S', '490008091W', '490000217D', '490007164H', '490007162J', '490003798S', '490005358S', '490003827S', '490012215S', '490000207B', '490008092S', '490014206S', '490000250D', '490015125C', '490008182W', '490004711N', '490007490P', '490016503Y', '490009139A', '490005357N', '490012642N', '490006646N', '490005363N', '490014567N', '490014568S1', '490002116X', '490010589N', '490003107N', '490011245W', '490005267W', '490008270T', '490000249E', '490011979M', '490014168ZB', '490004785XB', '490014166R', '490011525W']"
676,w13,W13,bus,"['490015121S', '490009973S', '490014847S', '490005177S', '490005269S', '490014845S', '490005259S', '490007137M', '490007164G', '490015122C', '490008091S', '490005018S', '490008100S', '490013137S', '490008092S', '490014206S', '490000250D', '490015125C', '490008182W', '490004711N', '490007490P', '490000137W', '490007882K', '490009846L', '490001179S', '490009141S', '490016314S', '490003343W', '490008304W', '490006988E', '490009136C', '490016717W', '490010590H', '490010590G', '490009136D', '490015564F', '490019122E', '490014519E', '490009141N', '490001179N', '490014033N', '490007882H', '490008852M', '490007490N', '490004711E', '490004088E', '490015125B', '490014206N', '490010266N', '490013137N', '490008100N', '490005018N', '490008091W', '490000217E', '490007164H', '490007137L', '490005259N', '490014845N', '490005270N', '490005269N', '490014847N', '490009973N', '490015121N']"
677,w14,W14,bus,"['150042015006', '1500SAINS1', '1500LOUGHTON', '150042010002', '150042011010', '150042011008', '150042011007', '150042011005', '150042018002', '150042018004', '150042018006', '1500IM359', '150042020002', '150042020004', '150042020006', '1500IM1938B', '490004654S', '490008099S', '490012376S', '490000274B', '490012579S', '490012403S', '490010612E', '490004374S', '490009730S', '490005002S', '490012285S', '490010601S', '490008091W', '490000217E', '490015122C', '490008091S', '490005018S', '490006497W', '490000207A', '490006285W', '490013359W', '490007647H', '490002116Z', '490002116Z', '490007647E', '490013359E', '490006285E', '490000207B', '490008092S', '490006497E', '490005018N', '490008091W', '490000217D', '490015122C', '490008091S', '490010601N', '490005002N', '490011430N', '490009730N', '490004374W', '490010612W', '490009879N', '490000274A', '490008238N', '490008099N', '490004654N', '1500IM1938', '150042020005', '150042020003', '150042020001', '1500IM359', '150042018005', '150042018003', '1500BUCKPALM', '150042011004', '150042011006', '150042011009', '150042010001', '150042010003', '1500IM504', '1500IM358']"
678,w15,W15,bus,"['490014698N', '490009019E', '490008134E', '490014624S', '490012540S', '490006450S', '490009658S', '490006932S', '490005282S', '490014168W', '490011979N', '490011979E', '490000249B', '490000249XX', '490007547S', '490007576S', '490015099A', '490015102C', '490009135EJ', '490012080E', '490006342E', '490014569A', '490002116Z', '490014568S2', '490014567E', '490005363S', '490010959W', '490006646E', '490012642S', '490005357S', '490009139B', '490007738S', '490003455S', '490004868W', '490006988E', '490009136C', '490016717W', '490010590H', '490012390S', '490011301L', '490006383W', '490000445Y', '490008803W', '490009697W', '490007622M', '490016757N', '490008327F', '490006082A', '490008329T', '490007618C', '490007626A', '490007618D', '490008329S', '490006795C', '490008327D', '490008327E', '490007622L', '490003222E', '490008803E', '490000445Z', '490006383E', '490011301H', '490012390N', '490010590G', '490009136D', '490015564F', '490004918N', '490007738E', '490006195D', '490009139A', '490005357N', '490012642N', '490006646N', '490005363N', '490014567N', '490014568S1', '490002116X', '490013295W', '490006644W', '490009135WK', '490015100H', '490015099B', '490007576N', '490011349N', '490000249YY', '490000249E', '490011979M', '490014168V', '490005282N', '490006932N', '490011523N', '490006450N', '490012540N', '490014624N', '490004003N', '490008134W', '490014698W']"
679,w16,W16,bus,"['490009139A', '490005357N', '490012642N', '490004577W', '490013553W', '490008738S', '490001178N', '490005459N', '490009133W', '490009130N', '490015102C', '490009135EJ', '490012080E', '490006342E', '490010589N', '490003107N', '490005272N', '490001343V', '490005912N', '490014907N', '490005415N', '490014062N', '490011369N', '490007120N', '490014112E', '490013102N', '490007663N', '490008137D', '490008129N', '490006381N', '490008980N', '490008979N', '490009632W', '490007574W', '490008982W', '490005178K', '490005180E', '490005180C', '490005178H', '490008982E', '490007574E', '490009632E', '490008979S', '490008980S', '490006381S', '490008128S', '490008137C', '490007663S', '490013102S', '490014112W', '490007120S', '490011369S', '490014062S', '490006934S', '490014866S', '490005912S', '490001343D', '490004453S', '490003107S', '490010589S', '490013295W', '490006644W', '490006998W', '490015102D', '490009133G', '490005459S', '490001178S', '490007653S', '490008738E', '490013553E', '490004577N', '490012642S', '490005357S', '490009139']"
680,w19,W19,bus,"['490016506E', '490016505N', '490015783E', '490016504N', '490009667N', '490012304U', '490011979N', '490011979E', '490015259L', '490000249B', '490007547S', '490007576S', '490015099A', '490015102C', '490009135EJ', '490012080E', '490006342E', '490014569A', '490002116Z', '490014568S2', '490014567E', '490005363S', '490010959W', '490006646E', '490012642S', '490005357S', '490009139B', '490016503N', '490007490N', '490007491S', '490004087S', '490011372S', '490010812E', '490008095S', '490006566S', '490009816S', '490014205S', '490004769Z', '490001189S', '490011661S', '490006856E', '490009570E', '490012005E', '490009219E', '490010328E', '490008467F', '490004986P', '490008466R', '490007657S', '490007657V', '490008466Q1', '490008465L', '490004985Y', '490006059W', '490009219W', '490009570W', '490006856W', '490008189W', '490001189N', '490004769W', '490005322N', '490014205N', '490009816N', '490006566N', '490006151N', '490010812W', '490011372N', '490004087N', '490007491R', '490007490P', '490016503Y', '490009139A', '490005357N', '490012642N', '490006646N', '490005363N', '490014567N', '490014568S1', '490002116X', '490013295W', '490006644W', '490009135WK', '490015100H', '490015099B', '490007576N', '490011349N', '490000249E', '490011979M', '490012304W', '490009667S', '490016504S', '490015783W', '490016505S']"
681,w3,W3,bus,"['490000083B', '490013693N', '490007752CS', '490014065CV', '490010654N', '490010103N', '490014509N', '490006799S', '490010730N', '490009850W1', '490008358W', '490003211W', '490003210N', '490003199E', '490003198N', '490003196W', '490001005A', '490001005D', '490009734E', '490015471B', '490015470E1', '490014853E', '490012223E', '490012722N', '490010250N', '490007798E', '490014597E', '490014597E1', '490013728E', '490013727E', '490001335B', '490013730T', '490007182E', '490011953E', '490001213W', '490001213S', '490011953W', '490007182W', '490013730U', '490001335A', '490013727W', '490013728W', '490007394W1', '490014597W', '490007798W', '490010250W', '490006830W', '490010954W', '490014853W', '490000275F', '490015471A', '490009734W', '490001005C', '490001005B', '490003196E', '490003198S', '490003199S', '490003210S', '490003211E', '490008358E', '490009850E', '490011232S', '490011650E', '490013734E', '490014509S', '490010103S', '490010654S', '490003160CT', '490013693S', '490000083SB']"
682,w4,W4,bus,"['490013893W', '490005091W', '490005092Z', '490001939Z', '490001940Z', '490001941Z', '490001937Z', '490001562Z', '490001561Z', '490001573Z', '490007797S', '490000275D', '490015567G2', '490009461KA', '490000241MA', '490015475Y', '490014713E', '490012557E', '490019042Z', '490002211Z', '490002209Z', '490002207Z', '490016821Y', '490003092W', '490000875Y', '490002206Z', '490004381Z', '490013233N', '490001040O', '490013736Z', '490013739N', '490015083G', '490012525R', '49000020141Q', '490013729O', '490009917B', '490009915E', '490006819W', '490006627S', '490006820S', '490006820S', '490006627N', '490006819E', '490008542T', '490009917Y', '490013729X', '490012525Y', '490014118H', '490015083E', '490013739FA', '490013736N', '490001040J', '490001040K', '490013233Z', '490002206Y', '490000875X', '490003092W', '490016821Z', '490002208Z', '490002210Z', '490002212Z', '490016820Z', '490012557W', '490014713W', '490015475U', '490000241L', '490009461J', '490015568C', '490007797N', '490001554Z', '490001561Y', '490001562Y', '490001937Y', '490001938Z', '490013724Z', '490016819Z', '490005092N1']"
